448	20.9703	448	36.1806	13.0808	45.6621	11.9901
449	21.0823	449	36.3125	13.1573	45.7917	12.0466
450	21.1942	450	36.4441	13.2338	45.9206	12.1028
451	21.3051	451	36.574	13.3093	46.0478	12.158
452	21.4156	452	36.7033	13.3845	46.1742	12.213
453	21.5256	453	36.8317	13.4593	46.2995	12.2675
454	21.6345	454	36.9584	13.5331	46.423	12.321
455	21.743	455	37.0845	13.6067	46.5457	12.3743
456	21.8506	456	37.2091	13.6795	46.6669	12.4268
457	21.9572	457	37.3324	13.7516	46.7866	12.4787
458	22.0633	458	37.4549	13.8234	46.9055	12.5303
459	22.1681	459	37.5756	13.8941	47.0225	12.5809
460	22.2722	460	37.6953	13.9644	47.1384	12.6312
461	22.3757	461	37.8141	14.0342	47.2532	12.681
462	22.4777	462	37.931	14.1029	47.3661	12.73
463	22.5792	463	38.0471	14.1713	47.4783	12.7787
464	22.6798	464	38.1619	14.239	47.589	12.8268
465	22.7792	465	38.2753	14.3059	47.6983	12.8742
466	22.8782	466	38.388	14.3725	47.8069	12.9215
467	22.9758	467	38.499	14.4382	47.9138	12.968
468	23.0728	468	38.6091	14.5034	48.0196	13.0142
469	23.1691	469	38.7184	14.5683	48.1247	13.0601
470	23.2641	470	38.826	14.6321	48.2281	13.1053
471	23.3586	471	38.9329	14.6958	48.3308	13.1504
472	23.4524	472	39.0389	14.7589	48.4325	13.195
473	23.5451	473	39.1436	14.8213	48.533	13.2392
474	23.6374	474	39.2477	14.8836	48.6329	13.2834
475	23.7288	475	39.3507	14.9451	48.7316	13.327
476	23.8195	476	39.4528	15.0063	48.8296	13.3705
477	23.9098	477	39.5545	15.0674	48.927	13.4138
478	23.9991	478	39.6549	15.1277	49.0232	13.4568
479	24.088	479	39.7549	15.1879	49.1191	13.4997
480	24.1765	480	39.8542	15.2478	49.2143	13.5425
481	24.2643	481	39.9528	15.3074	49.3087	13.5851
482	24.3519	482	40.0511	15.3669	49.4029	13.6278
483	24.439	483	40.1488	15.4261	49.4965	13.6704
484	24.5258	484	40.2462	15.4853	49.5897	13.7131
485	24.6125	485	40.3434	15.5444	49.6828	13.7559
486	24.6988	486	40.4401	15.6035	49.7755	13.7987
487	24.7851	487	40.5368	15.6626	49.8681	13.8416
488	24.8713	488	40.6333	15.7217	49.9605	13.8847
489	24.9573	489	40.7296	15.7808	50.0528	13.9279
490	25.0434	490	40.8258	15.84	50.1449	13.9713
491	25.1293	491	40.9219	15.8993	50.2369	14.0148
492	25.2152	492	41.0179	15.9586	50.3288	14.0585
493	25.3011	493	41.1138	16.018	50.4207	14.1023
494	25.387	494	41.2097	16.0775	50.5124	14.1463
495	25.4729	495	41.3055	16.1371	50.6041	14.1904
496	25.5588	496	41.4013	16.1969	50.6958	14.2348
497	25.6448	497	41.4971	16.2567	50.7874	14.2793
