481.46	37.538	297.252319	31.0424	2.4345	45.2027	0.2178	62.7311	6.3294
482.76	37.408	298.84201	30.7429	2.3624	44.9545	0.2536	62.4931	6.5052
484.06	37.432	300.431732	30.581	2.3138	44.8544	0.293	62.4403	6.6428
485.35	37.412	302.021484	30.4055	2.2794	44.6656	0.3365	62.2708	6.7751
486.65	37.399	303.611267	30.3223	2.2677	44.6117	0.3858	62.2628	6.9133
487.94	37.386	305.20105	30.2494	2.2457	44.6098	0.4388	62.27	7.0575
489.24	37.442	306.790894	30.177	2.253	44.5593	0.4922	62.2844	7.1908
490.54	37.506	308.380768	30.2366	2.2707	44.682	0.5461	62.3833	7.2843
491.83	37.504	309.970642	30.2907	2.2977	44.802	0.605	62.4773	7.3829
493.12	37.433	311.560577	30.3404	2.321	44.8922	0.6676	62.5804	7.4857
494.42	37.363	313.150543	30.4564	2.366	45.0062	0.7271	62.6811	7.5724
495.71	37.308	314.740509	30.6009	2.4177	45.2521	0.7864	62.8535	7.6407
497.01	37.331	316.330505	30.7619	2.4679	45.4893	0.8519	63.1065	7.7183
498.3	37.301	317.920532	30.9396	2.5293	45.7083	0.9184	63.1773	7.7697
499.59	37.352	319.51059	31.1447	2.6001	45.9241	0.9847	63.3393	7.8447
500.89	37.337	321.100677	31.4178	2.6931	46.254	1.0448	63.7604	7.8853
502.18	37.346	322.690796	31.5955	2.7585	46.5648	1.1171	63.9677	7.9502
503.47	37.26	324.280914	31.8646	2.849	46.7955	1.1848	64.1693	7.974
504.77	37.135	325.871063	32.132	2.9254	47.1426	1.2462	64.4501	7.9981
506.06	37.067	327.461243	32.417	3.017	47.5473	1.3176	64.6747	8.0495
507.35	37.046	329.051453	32.6708	3.1104	47.854	1.3837	64.8688	8.0874
508.64	37.112	330.641693	33.0469	3.2096	48.218	1.4644	65.1395	8.1249
509.93	37.097	332.231964	33.3836	3.3267	48.6042	1.5364	65.4386	8.1469
511.22	37.107	333.822235	33.7071	3.4076	49.0468	1.6142	65.7395	8.1716
512.52	37.072	335.412537	34.0122	3.5447	49.3704	1.7048	65.8972	8.2042
513.81	37.071	337.002869	34.4669	3.6704	49.8455	1.7868	66.3004	8.2452
515.1	37.051	338.593231	34.8661	3.8024	50.2981	1.8651	66.5148	8.2525
516.39	37.074	340.183594	35.3228	3.9417	50.7972	1.9564	66.8836	8.2894
517.68	37.063	341.773987	35.836	4.1041	51.2771	2.0573	67.1988	8.3024
518.97	37.042	343.36441	36.3083	4.259	51.8509	2.1493	67.5815	8.3108
520.26	36.991	344.954865	36.8805	4.4425	52.4446	2.2527	67.8912	8.3621
521.55	36.956	346.545319	37.4657	4.6342	53.0819	2.3638	68.3778	8.3511
522.84	36.941	348.135803	38.0644	4.8251	53.6701	2.4773	68.7448	8.3497
524.13	36.919	349.726288	38.6555	5.0417	54.2737	2.599	69.0384	8.3352
525.41	36.93	351.316833	39.3004	5.2625	55.017	2.7156	69.5125	8.3045
526.7	36.872	352.907349	40.0994	5.5224	55.7733	2.8465	69.9962	8.2802
527.99	36.844	354.497894	40.753	5.7552	56.5159	2.9843	70.3845	8.2447
529.28	36.803	356.088501	41.5271	6.0382	57.1906	3.1078	70.7516	8.164
530.57	36.776	357.679108	42.4004	6.3288	57.99	3.2615	70.81	8.0353
531.85	36.765	359.269714	43.2406	6.637	58.788	3.4007	71.5535	8.0084
533.14	36.727	360.860352	44.023	6.922	59.7484	3.5526	72.267	7.945
534.43	36.731	362.450989	44.7784	7.2659	60.5459	3.7113	72.5906	7.7946
535.71	36.667	364.041687	45.7486	7.5904	61.4646	3.8513	73.0767	7.6842
537	36.645	365.632385	46.522	7.8973	62.3171	3.9825	73.6131	7.5566
538.29	36.607	367.223083	47.4335	8.2071	63.1066	4.1254	74.1043	7.3924
539.57	36.582	368.813782	48.1823	8.5202	63.778	4.2052	74.4026	7.21
540.86	36.536	370.404541	48.8931	8.8328	64.4279	4.3434	74.7196	7.0242
542.15	36.501	371.9953	49.6542	9.1241	65.0747	4.4462	74.9227	6.828
543.43	36.452	373.58606	50.3516	9.3987	65.8041	4.5583	75.1388	6.6452
544.72	36.465	375.176849	51.0122	9.6883	66.4483	4.6504	75.5241	6.4438
546	36.425	376.767639	51.6389	9.9676	67.0898	4.7404	75.8401	6.2871
547.29	36.42	378.358459	52.2545	10.2284	67.6748	4.8383	76.1219	6.0739
548.57	36.354	379.94931	52.8582	10.4904	68.148	4.9358	76.2454	5.8906
549.85	36.318	381.540161	53.4247	10.737	68.757	4.984	76.5625	5.6817
551.14	36.279	383.131042	53.9728	10.9464	69.2952	5.066	76.7908	5.4946
552.42	36.256	384.721893	54.2872	11.1222	69.5807	5.088	76.8251	5.286
553.71	36.198	386.312805	54.7338	11.3276	69.9441	5.1341	76.9975	5.0737
554.99	36.147	387.903687	55.1068	11.5091	70.2632	5.1836	77.0115	4.9002
556.27	36.104	389.494598	55.4508	11.6206	70.598	5.1992	77.0508	4.721
557.55	36.1	391.08551	55.732	11.7403	70.8432	5.2106	77.0676	4.5225
558.84	36.061	392.676453	56.0996	11.8878	71.3186	5.2387	77.2012	4.3366
560.12	36.024	394.267426	56.3175	12.0266	71.3911	5.2476	77.3094	4.1923
561.4	35.988	395.858398	56.5682	12.1164	71.5473	5.2513	77.3377	4.0062
562.68	35.969	397.449371	56.8985	12.2237	71.7845	5.2686	77.445	3.8772
563.96	35.931	399.040344	57.035	12.3324	71.9251	5.2684	77.4842	3.7165
565.25	35.88	400.631348	57.1315	12.3907	72.0647	5.2492	77.4973	3.5695
566.53	35.828	402.222351	57.2599	12.4429	72.2114	5.2392	77.5839	3.4229
567.81	35.78	403.813385	57.5796	12.5515	72.4533	5.2387	77.8049	3.2843
569.09	35.753	405.404388	57.7954	12.6228	72.6856	5.2355	77.9438	3.1576
570.37	35.708	406.995422	57.814	12.6349	72.8333	5.2539	78.0988	3.0386
571.65	35.661	408.586487	58.0292	12.7382	73.0479	5.2491	78.2377	2.9179
572.93	35.603	410.177551	58.1383	12.817	73.1262	5.2472	78.2525	2.7887
574.21	35.561	411.768616	58.2718	12.853	73.2609	5.2234	78.3812	2.6793
575.49	35.538	413.35968	58.3652	12.9316	73.2922	5.2239	78.4532	2.5644
576.77	35.502	414.950745	58.5235	12.9861	73.5063	5.1917	78.4562	2.479
578.05	35.454	416.54184	58.5928	13.0152	73.6501	5.1929	78.618	2.369
579.33	35.397	418.132904	58.583	13.0448	73.6825	5.1929	78.6279	2.2797
580.6	35.339	419.72403	58.8165	13.1179	73.8617	5.1788	78.7627	2.1784
581.88	35.328	421.315125	58.8978	13.1386	74.0184	5.1765	78.829	2.0966
583.16	35.298	422.90625	59.0345	13.1791	74.0056	5.1382	78.6385	2.0052
584.44	35.263	424.497375	59.0735	13.1726	74.0956	5.1232	78.7168	1.9338
585.72	35.207	426.088531	59.1079	13.1546	74.175	5.1024	78.7358	1.8602
586.99	35.164	427.679626	59.1294	13.1928	74.1442	5.0888	78.8018	1.7863
