442.000061	63.7926
443.591217	63.6291
445.182373	63.5569
446.773529	63.5061
448.364685	63.4443
449.955902	63.443
451.547058	63.3621
453.138245	63.256
454.729431	63.1685
456.320618	63.1781
457.911774	63.1937
459.502991	62.999
461.094147	63.0108
462.685303	63.1453
464.276459	63.2134
465.867676	63.1242
467.458832	62.9861
469.049988	62.9098
470.641174	62.9349
472.23233	62.9805
473.823486	62.9891
475.414642	62.9298
477.005768	62.8625
478.596924	62.9802
480.18808	62.8853
481.779205	62.8495
483.3703	63.1375
484.961487	64.0272
486.552582	64.29
488.143707	63.5839
489.734802	63.004
491.325867	62.9831
492.916992	62.8687
494.508057	62.8147
496.099182	62.8064
497.690247	62.8536
499.281311	62.9015
500.872314	62.8627
502.463379	62.8891
504.054382	62.9063
505.645416	62.7957
507.23642	62.9609
508.827454	63.0291
510.418457	63.0104
512.009399	63.0858
513.600403	63.2078
515.191345	63.1673
516.782288	63.1885
518.37323	63.2463
519.964172	63.1618
521.555054	63.1892
523.145935	63.1959
524.736877	63.1861
526.327759	63.2448
527.918579	63.3161
529.509399	63.4005
531.10022	63.429
532.69104	63.4662
534.28186	63.4779
535.872681	63.4982
537.463379	63.6119
539.054138	63.5595
540.644897	63.599
542.235596	63.6946
543.826294	63.7875
545.416992	63.8065
547.00769	63.8143
548.598267	63.8085
550.188904	63.8628
551.779541	63.9203
553.370117	63.882
554.960693	63.9177
556.55127	63.9648
558.141785	63.974
559.7323	63.9841
561.322815	64.0357
562.913269	64.0521
564.503723	64.1043
566.094116	64.1903
567.68457	64.3323
569.274963	64.5798
570.865295	64.7098
572.455688	64.6317
574.045959	64.6158
575.636292	64.8386
577.226501	64.936
578.816772	64.9008
580.406982	64.9187
581.997192	64.8577
583.587341	64.704
585.177551	64.7911
586.767639	64.9407
588.357788	65.0993
589.947815	65.0571
591.537842	65.0674
593.127869	65.0979
594.717896	65.2185
596.307861	65.2679
597.897766	65.2255
599.487671	65.191
601.077576	65.2733
602.667419	65.433
604.257202	65.5266
605.847046	65.4962
607.436829	65.5004
609.02655	65.5117
610.616272	65.5447
612.205933	65.7152
613.795532	65.8538
615.385193	65.7905
616.974731	65.8764
618.564331	66.005
620.15387	66.1316
621.743347	66.1596
623.332825	66.2028
624.922241	66.1356
626.511597	66.1986
628.100952	66.2263
629.690308	66.2875
631.279602	66.4735
632.868835	66.4308
634.458069	66.4496
636.047241	66.4635
637.636353	66.5807
639.225464	66.7393
640.814575	66.8225
